년월,시군구명,성별코드,가맹점업종명,총결제금액
Aug-19,과천시,M,보건위생,4882300
Aug-19,과천시,M,학원,8849400
Aug-19,과천시,M,일반휴게음식,29132960
Aug-19,광명시,F,기타,120
Aug-19,광명시,F,사무통신,20900
Aug-19,광명시,F,건강식품,106000
Aug-19,광명시,F,숙박업,110000
Aug-19,광명시,F,연료판매점,160000
Aug-19,광명시,F,주방용구,172800
Aug-19,광명시,F,용역 서비스,206910
Aug-19,광명시,F,직물,225000
Aug-19,광명시,F,건축자재,248521
Aug-19,광명시,F,광학제품,251000
Aug-19,광명시,F,자동차정비 유지,362500
Aug-19,광명시,F,가구,427500
Aug-19,광명시,F,수리서비스,678060
Aug-19,광명시,F,병원,1031300
Aug-19,광명시,F,레져용품,1193000
Aug-19,광명시,F,서적문구,1406500
Aug-19,광명시,F,문화.취미,1652750
Aug-19,광명시,F,의류,1962310
Aug-19,광명시,F,신변잡화,2067760
Aug-19,광명시,F,레저업소,4194460
Aug-19,광명시,F,약국,4678080
Aug-19,광명시,F,기타의료기관,5008590
Aug-19,광명시,F,회원제형태,10736140
Aug-19,광명시,F,의원,13419570
Aug-19,광명시,F,보건위생,15724270
Aug-19,광명시,F,유통업 영리,20548804
Aug-19,광명시,F,음료식품,30321548
Aug-19,광명시,F,학원,37406800
Aug-19,광명시,F,일반휴게음식,85302412
Aug-19,광명시,M,주방용구,11100
Aug-19,광명시,M,건강식품,38000
Aug-19,광명시,M,자동차판매,44000
Aug-19,광명시,M,사무통신,75800
Aug-19,광명시,M,건축자재,85200
Aug-19,광명시,M,직물,94000
Aug-19,광명시,M,광학제품,124000
Aug-19,광명시,M,기타,146800
Aug-19,광명시,M,연료판매점,337000
Aug-19,광명시,M,문화.취미,473500
Aug-19,광명시,M,수리서비스,487680
Aug-19,광명시,M,병원,500600
Aug-19,광명시,M,레져용품,565100
Aug-19,광명시,M,의류,594800
Aug-19,광명시,M,숙박업,605000
Aug-19,광명시,M,용역 서비스,629300
Aug-19,광명시,M,신변잡화,819210
Aug-19,광명시,M,자동차정비 유지,834600
Aug-19,광명시,M,서적문구,964050
Aug-19,광명시,M,약국,2680720
Aug-19,광명시,M,레저업소,3707700
Aug-19,광명시,M,기타의료기관,3855000
Aug-19,광명시,M,의원,7198680
Aug-19,광명시,M,보건위생,7343700
Aug-19,광명시,M,회원제형태,7482200
Aug-19,광명시,M,음료식품,15816028
Aug-19,광명시,M,유통업 영리,21449610
Aug-19,광명시,M,학원,27004000
Aug-19,광명시,M,일반휴게음식,80481644
Aug-19,광주시,F,주방용구,4500
Aug-19,광주시,F,건강식품,8000
Aug-19,광주시,F,병원,11400
Aug-19,광주시,F,사무통신,11500
Aug-19,광주시,F,농업,12000
Aug-19,광주시,F,건축자재,18000
Aug-19,광주시,F,숙박업,20000
Aug-19,광주시,F,기타,38000
Aug-19,광주시,F,용역 서비스,47500
Aug-19,광주시,F,전기제품,75000
Aug-19,광주시,F,레져용품,82500
Aug-19,광주시,F,연료판매점,145175
Aug-19,광주시,F,신변잡화,146400
Aug-19,광주시,F,자동차정비 유지,200000
Aug-19,광주시,F,서적문구,208600
Aug-19,광주시,F,문화.취미,219680
Aug-19,광주시,F,기타의료기관,226500
Aug-19,광주시,F,수리서비스,260220
Aug-19,광주시,F,약국,578290
Aug-19,광주시,F,의류,664640
Aug-19,광주시,F,회원제형태,847000
Aug-19,광주시,F,의원,951100
Aug-19,광주시,F,레저업소,1317600
Aug-19,광주시,F,보건위생,2757600
Aug-19,광주시,F,음료식품,6530596
Aug-19,광주시,F,학원,7155500
Aug-19,광주시,F,유통업 영리,9265870
Aug-19,광주시,F,일반휴게음식,27616290
Aug-19,광주시,M,사무통신,7200
Aug-19,광주시,M,건축자재,17000
Aug-19,광주시,M,직물,20000
Aug-19,광주시,M,주방용구,23900
Aug-19,광주시,M,용역 서비스,26000
Aug-19,광주시,M,숙박업,30000
Aug-19,광주시,M,농업,33000
Aug-19,광주시,M,의류,62600
Aug-19,광주시,M,기타,127500
Aug-19,광주시,M,신변잡화,169050
Aug-19,광주시,M,수리서비스,169490
Aug-19,광주시,M,문화.취미,201500
Aug-19,광주시,M,기타의료기관,275500
Aug-19,광주시,M,자동차정비 유지,307360
Aug-19,광주시,M,가구,330000
Aug-19,광주시,M,약국,361190
Aug-19,광주시,M,서적문구,561400
Aug-19,광주시,M,레져용품,571800
Aug-19,광주시,M,연료판매점,599405
Aug-19,광주시,M,회원제형태,629000
Aug-19,광주시,M,레저업소,1389200
Aug-19,광주시,M,의원,1504600
Aug-19,광주시,M,보건위생,1902400
Aug-19,광주시,M,음료식품,3178067
Aug-19,광주시,M,학원,4216000
Aug-19,광주시,M,유통업 영리,10985020
Aug-19,광주시,M,일반휴게음식,27422750
Aug-19,구리시,F,건강식품,3000
Aug-19,구리시,F,자동차정비 유지,6950
Aug-19,구리시,F,농업,12000
Aug-19,구리시,F,주방용구,15000
Aug-19,구리시,F,광학제품,28000
Aug-19,구리시,F,기타,30000
Aug-19,구리시,F,용역 서비스,77750
Aug-19,구리시,F,직물,111000
Aug-19,구리시,F,문화.취미,197000
Aug-19,구리시,F,레져용품,246800
Aug-19,구리시,F,신변잡화,274000
Aug-19,구리시,F,서적문구,338060
Aug-19,구리시,F,수리서비스,529070
Aug-19,구리시,F,레저업소,824000
Aug-19,구리시,F,의류,877090
Aug-19,구리시,F,약국,1042800
Aug-19,구리시,F,기타의료기관,1544190
Aug-19,구리시,F,회원제형태,3452000
Aug-19,구리시,F,보건위생,4099660
Aug-19,구리시,F,의원,4733300
Aug-19,구리시,F,유통업 영리,5574770
Aug-19,구리시,F,음료식품,7083374
Aug-19,구리시,F,학원,15160500
Aug-19,구리시,F,일반휴게음식,28622400
Aug-19,구리시,M,건축자재,4500
Aug-19,구리시,M,전기제품,9900
Aug-19,구리시,M,농업,21000
Aug-19,구리시,M,기타,26800
Aug-19,구리시,M,자동차정비 유지,107800
Aug-19,구리시,M,문화.취미,124000
Aug-19,구리시,M,신변잡화,142000
Aug-19,구리시,M,직물,187000
Aug-19,구리시,M,레져용품,233000
Aug-19,구리시,M,서적문구,247020
Aug-19,구리시,M,수리서비스,289020
Aug-19,구리시,M,용역 서비스,394200
Aug-19,구리시,M,광학제품,535000
Aug-19,구리시,M,의류,570820
Aug-19,구리시,M,유통업 비영리,800000
Aug-19,구리시,M,약국,830880
Aug-19,구리시,M,레저업소,1137400
Aug-19,구리시,M,보건위생,1862400
Aug-19,구리시,M,회원제형태,3100000
Aug-19,구리시,M,의원,3798264
Aug-19,구리시,M,기타의료기관,3821410
Aug-19,구리시,M,유통업 영리,5534570
Aug-19,구리시,M,음료식품,7244580
Aug-19,구리시,M,학원,8381500
Aug-19,구리시,M,일반휴게음식,28623250
Aug-19,군포시,F,자동차판매,6000
Aug-19,군포시,F,가구,22000
Aug-19,군포시,F,숙박업,30000
Aug-19,군포시,F,주방용구,49500
Aug-19,군포시,F,여행,97100
Aug-19,군포시,F,직물,103000
Aug-19,군포시,F,사무통신,145200
Aug-19,군포시,F,건축자재,475350
Aug-19,군포시,F,광학제품,522000
Aug-19,군포시,F,용역 서비스,739700
Aug-19,군포시,F,전기제품,759600
Aug-19,군포시,F,기타,832100
Aug-19,군포시,F,건강식품,933062
Aug-19,군포시,F,수리서비스,1297260
Aug-19,군포시,F,문화.취미,1730990
Aug-19,군포시,F,레져용품,2321400
Aug-19,군포시,F,자동차정비 유지,2582226
Aug-19,군포시,F,신변잡화,2930260
Aug-19,군포시,F,기타의료기관,3183990
Aug-19,군포시,F,의류,3601760
Aug-19,군포시,F,서적문구,8040970
Aug-19,군포시,F,레저업소,9089950
Aug-19,군포시,F,유통업 비영리,11354160
Aug-19,군포시,F,연료판매점,11488271
Aug-19,군포시,F,약국,16735220
Aug-19,군포시,F,병원,19319990
Aug-19,군포시,F,회원제형태,26264070
Aug-19,군포시,F,보건위생,28612170
Aug-19,군포시,F,의원,51699274
Aug-19,군포시,F,음료식품,54693723
Aug-19,군포시,F,학원,92107450
Aug-19,군포시,F,유통업 영리,95623265
Aug-19,군포시,F,일반휴게음식,185128020
Aug-19,군포시,M,주방용구,2800
Aug-19,군포시,M,자동차판매,118000
Aug-19,군포시,M,사무통신,137000
Aug-19,군포시,M,직물,147500
Aug-19,군포시,M,광학제품,182300
Aug-19,군포시,M,건강식품,341300
Aug-19,군포시,M,레져용품,413900
Aug-19,군포시,M,숙박업,450000
Aug-19,군포시,M,건축자재,626700
Aug-19,군포시,M,기타의료기관,681090
Aug-19,군포시,M,의류,922600
Aug-19,군포시,M,문화.취미,928100
Aug-19,군포시,M,용역 서비스,1101500
Aug-19,군포시,M,기타,1130900
Aug-19,군포시,M,수리서비스,1815250
Aug-19,군포시,M,신변잡화,2239990
Aug-19,군포시,M,자동차정비 유지,2981907
Aug-19,군포시,M,서적문구,4398920
Aug-19,군포시,M,유통업 비영리,7153950
Aug-19,군포시,M,레저업소,9039100
Aug-19,군포시,M,약국,10134360
Aug-19,군포시,M,병원,13448210
Aug-19,군포시,M,보건위생,14364470
Aug-19,군포시,M,연료판매점,16542008
Aug-19,군포시,M,회원제형태,18288000
Aug-19,군포시,M,의원,26909000
Aug-19,군포시,M,음료식품,31309456
Aug-19,군포시,M,학원,57232100
Aug-19,군포시,M,유통업 영리,66626377
Aug-19,군포시,M,일반휴게음식,140187641
Aug-19,김포시,F,일반휴게음식,59000
Aug-19,남양주시,F,주방용구,9000
Aug-19,남양주시,F,기타,20000
Aug-19,남양주시,F,전기제품,21700
Aug-19,남양주시,F,농업,52000
Aug-19,남양주시,F,사무통신,72000
Aug-19,남양주시,F,건축자재,96200
Aug-19,남양주시,F,유통업 비영리,116000
Aug-19,남양주시,F,광학제품,119000
Aug-19,남양주시,F,용역 서비스,159920
Aug-19,남양주시,F,직물,174000
Aug-19,남양주시,F,수리서비스,530670
Aug-19,남양주시,F,병원,764000
Aug-19,남양주시,F,레져용품,816800
Aug-19,남양주시,F,신변잡화,908930
Aug-19,남양주시,F,서적문구,911940
Aug-19,남양주시,F,자동차정비 유지,1154300
Aug-19,남양주시,F,의류,1454830
Aug-19,남양주시,F,문화.취미,2308600
Aug-19,남양주시,F,약국,3387450
Aug-19,남양주시,F,기타의료기관,3744680
Aug-19,남양주시,F,레저업소,6010600
Aug-19,남양주시,F,회원제형태,6696200
Aug-19,남양주시,F,의원,8063040
Aug-19,남양주시,F,보건위생,10407350
Aug-19,남양주시,F,유통업 영리,18198410
Aug-19,남양주시,F,음료식품,19168670
Aug-19,남양주시,F,학원,37403900
Aug-19,남양주시,F,일반휴게음식,83825256
Aug-19,남양주시,M,용역 서비스,13000
Aug-19,남양주시,M,전기제품,22000
Aug-19,남양주시,M,사무통신,44000
Aug-19,남양주시,M,기타,58000
Aug-19,남양주시,M,광학제품,78000
Aug-19,남양주시,M,병원,88300
Aug-19,남양주시,M,농업,93000
Aug-19,남양주시,M,숙박업,101000
Aug-19,남양주시,M,유통업 비영리,102500
Aug-19,남양주시,M,건강식품,130000
Aug-19,남양주시,M,가구,179700
Aug-19,남양주시,M,건축자재,267400
Aug-19,남양주시,M,신변잡화,426650
Aug-19,남양주시,M,의류,441300
Aug-19,남양주시,M,서적문구,775760
Aug-19,남양주시,M,수리서비스,1020930
Aug-19,남양주시,M,기타의료기관,1150430
Aug-19,남양주시,M,자동차정비 유지,1424000
Aug-19,남양주시,M,문화.취미,2395700
Aug-19,남양주시,M,약국,2542330
Aug-19,남양주시,M,레져용품,4083500
Aug-19,남양주시,M,레저업소,4724620
Aug-19,남양주시,M,회원제형태,5113250
Aug-19,남양주시,M,보건위생,6670200
Aug-19,남양주시,M,의원,8711580
Aug-19,남양주시,M,음료식품,14100870
Aug-19,남양주시,M,유통업 영리,23742530
Aug-19,남양주시,M,학원,24522000
Aug-19,남양주시,M,일반휴게음식,96390092
Aug-19,동두천시,F,주방용구,7000
Aug-19,동두천시,F,광학제품,8000
Aug-19,동두천시,F,전기제품,13000
Aug-19,동두천시,F,농업,23000
Aug-19,동두천시,F,수리서비스,38880
Aug-19,동두천시,F,건강식품,50000
Aug-19,동두천시,F,신변잡화,69000
Aug-19,동두천시,F,문화.취미,119500
Aug-19,동두천시,F,자동차정비 유지,133000
Aug-19,동두천시,F,레져용품,152000
Aug-19,동두천시,F,서적문구,178700
Aug-19,동두천시,F,레저업소,266500
Aug-19,동두천시,F,약국,398500
Aug-19,동두천시,F,연료판매점,440000
Aug-19,동두천시,F,의류,452600
Aug-19,동두천시,F,기타의료기관,512000
Aug-19,동두천시,F,의원,711500
Aug-19,동두천시,F,보건위생,1325000
Aug-19,동두천시,F,음료식품,1812980
Aug-19,동두천시,F,유통업 영리,2017550
Aug-19,동두천시,F,학원,2120010
Aug-19,동두천시,F,일반휴게음식,9298380
Aug-19,동두천시,M,문화.취미,3600
Aug-19,동두천시,M,기타,4500
Aug-19,동두천시,M,광학제품,11100
Aug-19,동두천시,M,농업,15000
Aug-19,동두천시,M,건축자재,22000
Aug-19,동두천시,M,용역 서비스,22500
Aug-19,동두천시,M,기타의료기관,25000
Aug-19,동두천시,M,주방용구,34000
Aug-19,동두천시,M,숙박업,40000
Aug-19,동두천시,M,의류,42000
Aug-19,동두천시,M,신변잡화,56000
Aug-19,동두천시,M,수리서비스,82000
Aug-19,동두천시,M,서적문구,86850
Aug-19,동두천시,M,의원,97200
Aug-19,동두천시,M,약국,200500
Aug-19,동두천시,M,연료판매점,481936
Aug-19,동두천시,M,보건위생,494500
Aug-19,동두천시,M,레저업소,500100
Aug-19,동두천시,M,학원,710000
Aug-19,동두천시,M,음료식품,1053760
Aug-19,동두천시,M,회원제형태,1151000
Aug-19,동두천시,M,레져용품,1327000
Aug-19,동두천시,M,유통업 영리,2028680
Aug-19,동두천시,M,일반휴게음식,8117850
Aug-19,부천시,F,농업,10000
Aug-19,부천시,F,자동차판매,12000
Aug-19,부천시,F,유통업 비영리,18900
Aug-19,부천시,F,여행,27000
Aug-19,부천시,F,주방용구,500600
Aug-19,부천시,F,숙박업,508000
Aug-19,부천시,F,사무통신,557550
Aug-19,부천시,F,전기제품,1069750
Aug-19,부천시,F,병원,1323000
Aug-19,부천시,F,광학제품,1670550
Aug-19,부천시,F,기타,1689800
Aug-19,부천시,F,건축자재,1765400
Aug-19,부천시,F,직물,1904700
Aug-19,부천시,F,가구,2496500
Aug-19,부천시,F,건강식품,2708500
Aug-19,부천시,F,수리서비스,3396224
Aug-19,부천시,F,용역 서비스,3986220
Aug-19,부천시,F,자동차정비 유지,4541180
Aug-19,부천시,F,문화.취미,6660600
Aug-19,부천시,F,레져용품,6781650
Aug-19,부천시,F,서적문구,7176854
Aug-19,부천시,F,신변잡화,7719370
Aug-19,부천시,F,의류,12948760
Aug-19,부천시,F,기타의료기관,19371714
Aug-19,부천시,F,약국,20206370
Aug-19,부천시,F,레저업소,25893650
Aug-19,부천시,F,회원제형태,40099600
Aug-19,부천시,F,의원,58410200
Aug-19,부천시,F,보건위생,82246675
Aug-19,부천시,F,유통업 영리,169911840
Aug-19,부천시,F,음료식품,174772638
Aug-19,부천시,F,학원,192186840
Aug-19,부천시,F,일반휴게음식,426513521
Aug-19,부천시,M,여행,8500
Aug-19,부천시,M,자동차판매,12100
Aug-19,부천시,M,농업,16000
Aug-19,부천시,M,유통업 비영리,52200
Aug-19,부천시,M,주방용구,322700
Aug-19,부천시,M,숙박업,997000
Aug-19,부천시,M,직물,1046100
Aug-19,부천시,M,병원,1104400
Aug-19,부천시,M,기타,1183160
Aug-19,부천시,M,전기제품,1289350
Aug-19,부천시,M,건축자재,1593110
Aug-19,부천시,M,사무통신,1764650
Aug-19,부천시,M,건강식품,2097130
Aug-19,부천시,M,가구,2225000
Aug-19,부천시,M,광학제품,2292000
Aug-19,부천시,M,수리서비스,2828230
Aug-19,부천시,M,문화.취미,3614970
Aug-19,부천시,M,용역 서비스,3692980
Aug-19,부천시,M,의류,3757220
Aug-19,부천시,M,서적문구,4310700
Aug-19,부천시,M,신변잡화,4711280
Aug-19,부천시,M,레져용품,4944100
Aug-19,부천시,M,자동차정비 유지,7236020
Aug-19,부천시,M,약국,10613050
Aug-19,부천시,M,기타의료기관,12671900
Aug-19,부천시,M,레저업소,23323771
Aug-19,부천시,M,회원제형태,26216300
Aug-19,부천시,M,의원,30474367
Aug-19,부천시,M,보건위생,35144060
Aug-19,부천시,M,음료식품,89114415
Aug-19,부천시,M,학원,103032935
Aug-19,부천시,M,유통업 영리,140658690
Aug-19,부천시,M,일반휴게음식,348282605
Aug-19,성남시 분당구,F,음료식품,20100
Aug-19,성남시 분당구,M,음료식품,8000
Aug-19,성남시 분당구,M,일반휴게음식,57000
Aug-19,성남시 중원구,F,일반휴게음식,9000
Aug-19,수원시 권선구,F,사무통신,4000
Aug-19,수원시 권선구,F,전기제품,13000
Aug-19,수원시 권선구,F,용역 서비스,28000
Aug-19,수원시 권선구,F,건축자재,72800
Aug-19,수원시 권선구,F,농업,123000
Aug-19,수원시 권선구,F,광학제품,158000
Aug-19,수원시 권선구,F,기타,160500
Aug-19,수원시 권선구,F,숙박업,200000
Aug-19,수원시 권선구,F,서적문구,378430
Aug-19,수원시 권선구,F,신변잡화,397260
Aug-19,수원시 권선구,F,자동차정비 유지,429800
Aug-19,수원시 권선구,F,문화.취미,464500
Aug-19,수원시 권선구,F,직물,530000
Aug-19,수원시 권선구,F,건강식품,533800
Aug-19,수원시 권선구,F,수리서비스,734240
Aug-19,수원시 권선구,F,의류,920850
Aug-19,수원시 권선구,F,회원제형태,1230000
Aug-19,수원시 권선구,F,레져용품,1295000
Aug-19,수원시 권선구,F,약국,1594670
Aug-19,수원시 권선구,F,연료판매점,2468132
Aug-19,수원시 권선구,F,기타의료기관,4146660
Aug-19,수원시 권선구,F,레저업소,4511400
Aug-19,수원시 권선구,F,의원,4596200
Aug-19,수원시 권선구,F,보건위생,7403450
Aug-19,수원시 권선구,F,음료식품,11125170
Aug-19,수원시 권선구,F,유통업 영리,12132660
Aug-19,수원시 권선구,F,학원,13041310
Aug-19,수원시 권선구,F,가구,32190102
Aug-19,수원시 권선구,F,일반휴게음식,45331826
Aug-19,수원시 권선구,M,전기제품,12000
Aug-19,수원시 권선구,M,직물,15000
Aug-19,수원시 권선구,M,용역 서비스,25700
Aug-19,수원시 권선구,M,사무통신,32200
Aug-19,수원시 권선구,M,농업,39500
Aug-19,수원시 권선구,M,건강식품,99500
